"","gutenberg_id","palabra"
"53519",1661,"stone"
"53520",1661,"it"
"53521",1661,"cuts"
"53522",1661,"into"
"53523",1661,"glass"
"53524",1661,"as"
"53525",1661,"though"
"53526",1661,"it"
"53527",1661,"were"
"53528",1661,"putty"
"53529",1661,"it's"
"53530",1661,"more"
"53531",1661,"than"
"53532",1661,"a"
"53533",1661,"precious"
"53534",1661,"stone"
"53535",1661,"it"
"53536",1661,"is"
"53537",1661,"the"
"53538",1661,"precious"
"53539",1661,"stone"
"53540",1661,"not"
"53541",1661,"the"
"53542",1661,"countess"
"53543",1661,"of"
"53544",1661,"morcar's"
"53545",1661,"blue"
"53546",1661,"carbuncle"
"53547",1661,"i"
"53548",1661,"ejaculated"
"53549",1661,"precisely"
"53550",1661,"so"
"53551",1661,"i"
"53552",1661,"ought"
"53553",1661,"to"
"53554",1661,"know"
"53555",1661,"its"
"53556",1661,"size"
"53557",1661,"and"
"53558",1661,"shape"
"53559",1661,"seeing"
"53560",1661,"that"
"53561",1661,"i"
"53562",1661,"have"
"53563",1661,"read"
"53564",1661,"the"
"53565",1661,"advertisement"
"53566",1661,"about"
"53567",1661,"it"
"53568",1661,"in"
"53569",1661,"the"
"53570",1661,"times"
"53571",1661,"every"
"53572",1661,"day"
"53573",1661,"lately"
"53574",1661,"it"
"53575",1661,"is"
"53576",1661,"absolutely"
"53577",1661,"unique"
"53578",1661,"and"
"53579",1661,"its"
"53580",1661,"value"
"53581",1661,"can"
"53582",1661,"only"
"53583",1661,"be"
"53584",1661,"conjectured"
"53585",1661,"but"
"53586",1661,"the"
"53587",1661,"reward"
"53588",1661,"offered"
"53589",1661,"of"
"53590",1661,"1000"
"53591",1661,"pounds"
"53592",1661,"is"
"53593",1661,"certainly"
"53594",1661,"not"
"53595",1661,"within"
"53596",1661,"a"
"53597",1661,"twentieth"
"53598",1661,"part"
"53599",1661,"of"
"53600",1661,"the"
"53601",1661,"market"
"53602",1661,"price"
"53603",1661,"a"
"53604",1661,"thousand"
"53605",1661,"pounds"
"53606",1661,"great"
"53607",1661,"lord"
"53608",1661,"of"
"53609",1661,"mercy"
"53610",1661,"the"
"53611",1661,"commissionaire"
"53612",1661,"plumped"
"53613",1661,"down"
"53614",1661,"into"
"53615",1661,"a"
"53616",1661,"chair"
"53617",1661,"and"
"53618",1661,"stared"
"53619",1661,"from"
"53620",1661,"one"
"53621",1661,"to"
"53622",1661,"the"
"53623",1661,"other"
"53624",1661,"of"
"53625",1661,"us"
"53626",1661,"that"
"53627",1661,"is"
"53628",1661,"the"
"53629",1661,"reward"
"53630",1661,"and"
"53631",1661,"i"
"53632",1661,"have"
"53633",1661,"reason"
"53634",1661,"to"
"53635",1661,"know"
"53636",1661,"that"
"53637",1661,"there"
"53638",1661,"are"
"53639",1661,"sentimental"
"53640",1661,"considerations"
"53641",1661,"in"
"53642",1661,"the"
"53643",1661,"background"
"53644",1661,"which"
"53645",1661,"would"
"53646",1661,"induce"
"53647",1661,"the"
"53648",1661,"countess"
"53649",1661,"to"
"53650",1661,"part"
"53651",1661,"with"
"53652",1661,"half"
"53653",1661,"her"
"53654",1661,"fortune"
"53655",1661,"if"
"53656",1661,"she"
"53657",1661,"could"
"53658",1661,"but"
"53659",1661,"recover"
"53660",1661,"the"
"53661",1661,"gem"
"53662",1661,"it"
"53663",1661,"was"
"53664",1661,"lost"
"53665",1661,"if"
"53666",1661,"i"
"53667",1661,"remember"
"53668",1661,"aright"
"53669",1661,"at"
"53670",1661,"the"
"53671",1661,"hotel"
"53672",1661,"cosmopolitan"
"53673",1661,"i"
"53674",1661,"remarked"
"53675",1661,"precisely"
"53676",1661,"so"
"53677",1661,"on"
"53678",1661,"december"
"53679",1661,"22nd"
"53680",1661,"just"
"53681",1661,"five"
"53682",1661,"days"
"53683",1661,"ago"
"53684",1661,"john"
"53685",1661,"horner"
"53686",1661,"a"
"53687",1661,"plumber"
"53688",1661,"was"
"53689",1661,"accused"
"53690",1661,"of"
"53691",1661,"having"
"53692",1661,"abstracted"
"53693",1661,"it"
"53694",1661,"from"
"53695",1661,"the"
"53696",1661,"lady's"
"53697",1661,"jewel"
"53698",1661,"case"
"53699",1661,"the"
"53700",1661,"evidence"
"53701",1661,"against"
"53702",1661,"him"
"53703",1661,"was"
"53704",1661,"so"
"53705",1661,"strong"
"53706",1661,"that"
"53707",1661,"the"
"53708",1661,"case"
"53709",1661,"has"
"53710",1661,"been"
"53711",1661,"referred"
"53712",1661,"to"
"53713",1661,"the"
"53714",1661,"assizes"
"53715",1661,"i"
"53716",1661,"have"
"53717",1661,"some"
"53718",1661,"account"
"53719",1661,"of"
"53720",1661,"the"
"53721",1661,"matter"
"53722",1661,"here"
"53723",1661,"i"
"53724",1661,"believe"
"53725",1661,"he"
"53726",1661,"rummaged"
"53727",1661,"amid"
"53728",1661,"his"
"53729",1661,"newspapers"
"53730",1661,"glancing"
"53731",1661,"over"
"53732",1661,"the"
"53733",1661,"dates"
"53734",1661,"until"
"53735",1661,"at"
"53736",1661,"last"
"53737",1661,"he"
"53738",1661,"smoothed"
"53739",1661,"one"
"53740",1661,"out"
"53741",1661,"doubled"
"53742",1661,"it"
"53743",1661,"over"
"53744",1661,"and"
"53745",1661,"read"
"53746",1661,"the"
"53747",1661,"following"
"53748",1661,"paragraph"
"53749",1661,"hotel"
"53750",1661,"cosmopolitan"
"53751",1661,"jewel"
"53752",1661,"robbery"
"53753",1661,"john"
"53754",1661,"horner"
"53755",1661,"26"
"53756",1661,"plumber"
"53757",1661,"was"
"53758",1661,"brought"
"53759",1661,"up"
"53760",1661,"upon"
"53761",1661,"the"
"53762",1661,"charge"
"53763",1661,"of"
"53764",1661,"having"
"53765",1661,"upon"
"53766",1661,"the"
"53767",1661,"22nd"
"53768",1661,"inst"
"53769",1661,"abstracted"
"53770",1661,"from"
"53771",1661,"the"
"53772",1661,"jewel"
"53773",1661,"case"
"53774",1661,"of"
"53775",1661,"the"
"53776",1661,"countess"
"53777",1661,"of"
"53778",1661,"morcar"
"53779",1661,"the"
"53780",1661,"valuable"
"53781",1661,"gem"
"53782",1661,"known"
"53783",1661,"as"
"53784",1661,"the"
"53785",1661,"blue"
"53786",1661,"carbuncle"
"53787",1661,"james"
"53788",1661,"ryder"
"53789",1661,"upper"
"53790",1661,"attendant"
"53791",1661,"at"
"53792",1661,"the"
"53793",1661,"hotel"
"53794",1661,"gave"
"53795",1661,"his"
"53796",1661,"evidence"
"53797",1661,"to"
"53798",1661,"the"
"53799",1661,"effect"
"53800",1661,"that"
"53801",1661,"he"
"53802",1661,"had"
"53803",1661,"shown"
"53804",1661,"horner"
"53805",1661,"up"
"53806",1661,"to"
"53807",1661,"the"
"53808",1661,"dressing"
"53809",1661,"room"
"53810",1661,"of"
"53811",1661,"the"
"53812",1661,"countess"
"53813",1661,"of"
"53814",1661,"morcar"
"53815",1661,"upon"
"53816",1661,"the"
"53817",1661,"day"
"53818",1661,"of"
"53819",1661,"the"
"53820",1661,"robbery"
"53821",1661,"in"
"53822",1661,"order"
"53823",1661,"that"
"53824",1661,"he"
"53825",1661,"might"
"53826",1661,"solder"
"53827",1661,"the"
"53828",1661,"second"
"53829",1661,"bar"
"53830",1661,"of"
"53831",1661,"the"
"53832",1661,"grate"
"53833",1661,"which"
"53834",1661,"was"
"53835",1661,"loose"
"53836",1661,"he"
"53837",1661,"had"
"53838",1661,"remained"
"53839",1661,"with"
"53840",1661,"horner"
"53841",1661,"some"
"53842",1661,"little"
"53843",1661,"time"
"53844",1661,"but"
"53845",1661,"had"
"53846",1661,"finally"
"53847",1661,"been"
"53848",1661,"called"
"53849",1661,"away"
"53850",1661,"on"
"53851",1661,"returning"
"53852",1661,"he"
"53853",1661,"found"
"53854",1661,"that"
"53855",1661,"horner"
"53856",1661,"had"
"53857",1661,"disappeared"
"53858",1661,"that"
"53859",1661,"the"
"53860",1661,"bureau"
"53861",1661,"had"
"53862",1661,"been"
"53863",1661,"forced"
"53864",1661,"open"
"53865",1661,"and"
"53866",1661,"that"
"53867",1661,"the"
"53868",1661,"small"
"53869",1661,"morocco"
"53870",1661,"casket"
"53871",1661,"in"
"53872",1661,"which"
"53873",1661,"as"
"53874",1661,"it"
"53875",1661,"afterwards"
"53876",1661,"transpired"
"53877",1661,"the"
"53878",1661,"countess"
"53879",1661,"was"
"53880",1661,"accustomed"
"53881",1661,"to"
"53882",1661,"keep"
"53883",1661,"her"
"53884",1661,"jewel"
"53885",1661,"was"
"53886",1661,"lying"
"53887",1661,"empty"
"53888",1661,"upon"
"53889",1661,"the"
"53890",1661,"dressing"
"53891",1661,"table"
"53892",1661,"ryder"
"53893",1661,"instantly"
"53894",1661,"gave"
"53895",1661,"the"
"53896",1661,"alarm"
"53897",1661,"and"
"53898",1661,"horner"
"53899",1661,"was"
"53900",1661,"arrested"
"53901",1661,"the"
"53902",1661,"same"
"53903",1661,"evening"
"53904",1661,"but"
"53905",1661,"the"
"53906",1661,"stone"
"53907",1661,"could"
"53908",1661,"not"
"53909",1661,"be"
"53910",1661,"found"
"53911",1661,"either"
"53912",1661,"upon"
"53913",1661,"his"
"53914",1661,"person"
"53915",1661,"or"
"53916",1661,"in"
"53917",1661,"his"
"53918",1661,"rooms"
"53919",1661,"catherine"
"53920",1661,"cusack"
"53921",1661,"maid"
"53922",1661,"to"
"53923",1661,"the"
"53924",1661,"countess"
"53925",1661,"deposed"
"53926",1661,"to"
"53927",1661,"having"
"53928",1661,"heard"
"53929",1661,"ryder's"
"53930",1661,"cry"
"53931",1661,"of"
"53932",1661,"dismay"
"53933",1661,"on"
"53934",1661,"discovering"
"53935",1661,"the"
"53936",1661,"robbery"
"53937",1661,"and"
"53938",1661,"to"
"53939",1661,"having"
"53940",1661,"rushed"
"53941",1661,"into"
"53942",1661,"the"
"53943",1661,"room"
"53944",1661,"where"
"53945",1661,"she"
"53946",1661,"found"
"53947",1661,"matters"
"53948",1661,"as"
"53949",1661,"described"
"53950",1661,"by"
"53951",1661,"the"
"53952",1661,"last"
"53953",1661,"witness"
"53954",1661,"inspector"
"53955",1661,"bradstreet"
"53956",1661,"b"
"53957",1661,"division"
"53958",1661,"gave"
"53959",1661,"evidence"
"53960",1661,"as"
"53961",1661,"to"
"53962",1661,"the"
"53963",1661,"arrest"
"53964",1661,"of"
"53965",1661,"horner"
"53966",1661,"who"
"53967",1661,"struggled"
"53968",1661,"frantically"
"53969",1661,"and"
"53970",1661,"protested"
"53971",1661,"his"
"53972",1661,"innocence"
"53973",1661,"in"
"53974",1661,"the"
"53975",1661,"strongest"
"53976",1661,"terms"
"53977",1661,"evidence"
"53978",1661,"of"
"53979",1661,"a"
"53980",1661,"previous"
"53981",1661,"conviction"
"53982",1661,"for"
"53983",1661,"robbery"
"53984",1661,"having"
"53985",1661,"been"
"53986",1661,"given"
"53987",1661,"against"
"53988",1661,"the"
"53989",1661,"prisoner"
"53990",1661,"the"
"53991",1661,"magistrate"
"53992",1661,"refused"
"53993",1661,"to"
"53994",1661,"deal"
"53995",1661,"summarily"
"53996",1661,"with"
"53997",1661,"the"
"53998",1661,"offence"
"53999",1661,"but"
"54000",1661,"referred"
"54001",1661,"it"
"54002",1661,"to"
"54003",1661,"the"
"54004",1661,"assizes"
"54005",1661,"horner"
"54006",1661,"who"
"54007",1661,"had"
"54008",1661,"shown"
"54009",1661,"signs"
"54010",1661,"of"
"54011",1661,"intense"
"54012",1661,"emotion"
"54013",1661,"during"
"54014",1661,"the"
"54015",1661,"proceedings"
"54016",1661,"fainted"
"54017",1661,"away"
"54018",1661,"at"
"54019",1661,"the"
"54020",1661,"conclusion"
"54021",1661,"and"
"54022",1661,"was"
"54023",1661,"carried"
"54024",1661,"out"
"54025",1661,"of"
"54026",1661,"court"
"54027",1661,"hum"
"54028",1661,"so"
"54029",1661,"much"
"54030",1661,"for"
"54031",1661,"the"
"54032",1661,"police"
"54033",1661,"court"
"54034",1661,"said"
"54035",1661,"holmes"
"54036",1661,"thoughtfully"
"54037",1661,"tossing"
"54038",1661,"aside"
"54039",1661,"the"
"54040",1661,"paper"
"54041",1661,"the"
"54042",1661,"question"
"54043",1661,"for"
"54044",1661,"us"
"54045",1661,"now"
"54046",1661,"to"
"54047",1661,"solve"
"54048",1661,"is"
"54049",1661,"the"
"54050",1661,"sequence"
"54051",1661,"of"
"54052",1661,"events"
"54053",1661,"leading"
"54054",1661,"from"
"54055",1661,"a"
"54056",1661,"rifled"
"54057",1661,"jewel"
"54058",1661,"case"
"54059",1661,"at"
"54060",1661,"one"
"54061",1661,"end"
"54062",1661,"to"
"54063",1661,"the"
"54064",1661,"crop"
"54065",1661,"of"
"54066",1661,"a"
"54067",1661,"goose"
"54068",1661,"in"
"54069",1661,"tottenham"
"54070",1661,"court"
"54071",1661,"road"
"54072",1661,"at"
"54073",1661,"the"
"54074",1661,"other"
"54075",1661,"you"
"54076",1661,"see"
"54077",1661,"watson"
"54078",1661,"our"
"54079",1661,"little"
"54080",1661,"deductions"
"54081",1661,"have"
"54082",1661,"suddenly"
"54083",1661,"assumed"
"54084",1661,"a"
"54085",1661,"much"
"54086",1661,"more"
"54087",1661,"important"
"54088",1661,"and"
"54089",1661,"less"
"54090",1661,"innocent"
"54091",1661,"aspect"
"54092",1661,"here"
"54093",1661,"is"
"54094",1661,"the"
"54095",1661,"stone"
"54096",1661,"the"
"54097",1661,"stone"
"54098",1661,"came"
"54099",1661,"from"
"54100",1661,"the"
"54101",1661,"goose"
"54102",1661,"and"
"54103",1661,"the"
"54104",1661,"goose"
"54105",1661,"came"
"54106",1661,"from"
"54107",1661,"mr"
"54108",1661,"henry"
"54109",1661,"baker"
"54110",1661,"the"
"54111",1661,"gentleman"
"54112",1661,"with"
"54113",1661,"the"
"54114",1661,"bad"
"54115",1661,"hat"
"54116",1661,"and"
"54117",1661,"all"
"54118",1661,"the"
"54119",1661,"other"
"54120",1661,"characteristics"
"54121",1661,"with"
"54122",1661,"which"
"54123",1661,"i"
"54124",1661,"have"
"54125",1661,"bored"
"54126",1661,"you"
"54127",1661,"so"
"54128",1661,"now"
"54129",1661,"we"
"54130",1661,"must"
"54131",1661,"set"
"54132",1661,"ourselves"
"54133",1661,"very"
"54134",1661,"seriously"
"54135",1661,"to"
"54136",1661,"finding"
"54137",1661,"this"
"54138",1661,"gentleman"
"54139",1661,"and"
"54140",1661,"ascertaining"
"54141",1661,"what"
"54142",1661,"part"
"54143",1661,"he"
"54144",1661,"has"
"54145",1661,"played"
"54146",1661,"in"
"54147",1661,"this"
"54148",1661,"little"
"54149",1661,"mystery"
"54150",1661,"to"
"54151",1661,"do"
"54152",1661,"this"
"54153",1661,"we"
"54154",1661,"must"
"54155",1661,"try"
"54156",1661,"the"
"54157",1661,"simplest"
"54158",1661,"means"
"54159",1661,"first"
"54160",1661,"and"
"54161",1661,"these"
"54162",1661,"lie"
"54163",1661,"undoubtedly"
"54164",1661,"in"
"54165",1661,"an"
"54166",1661,"advertisement"
"54167",1661,"in"
"54168",1661,"all"
"54169",1661,"the"
"54170",1661,"evening"
"54171",1661,"papers"
"54172",1661,"if"
"54173",1661,"this"
"54174",1661,"fail"
"54175",1661,"i"
"54176",1661,"shall"
"54177",1661,"have"
"54178",1661,"recourse"
"54179",1661,"to"
"54180",1661,"other"
"54181",1661,"methods"
"54182",1661,"what"
"54183",1661,"will"
"54184",1661,"you"
"54185",1661,"say"
"54186",1661,"give"
"54187",1661,"me"
"54188",1661,"a"
"54189",1661,"pencil"
"54190",1661,"and"
"54191",1661,"that"
"54192",1661,"slip"
"54193",1661,"of"
"54194",1661,"paper"
"54195",1661,"now"
"54196",1661,"then"
"54197",1661,"found"
"54198",1661,"at"
"54199",1661,"the"
"54200",1661,"corner"
"54201",1661,"of"
"54202",1661,"goodge"
"54203",1661,"street"
"54204",1661,"a"
"54205",1661,"goose"
"54206",1661,"and"
"54207",1661,"a"
"54208",1661,"black"
"54209",1661,"felt"
"54210",1661,"hat"
"54211",1661,"mr"
"54212",1661,"henry"
"54213",1661,"baker"
"54214",1661,"can"
"54215",1661,"have"
"54216",1661,"the"
"54217",1661,"same"
"54218",1661,"by"
"54219",1661,"applying"
"54220",1661,"at"
"54221",1661,"6"
"54222",1661,"30"
"54223",1661,"this"
"54224",1661,"evening"
"54225",1661,"at"
"54226",1661,"221b"
"54227",1661,"baker"
"54228",1661,"street"
"54229",1661,"that"
"54230",1661,"is"
"54231",1661,"clear"
"54232",1661,"and"
"54233",1661,"concise"
"54234",1661,"very"
"54235",1661,"but"
"54236",1661,"will"
"54237",1661,"he"
"54238",1661,"see"
"54239",1661,"it"
"54240",1661,"well"
"54241",1661,"he"
"54242",1661,"is"
"54243",1661,"sure"
"54244",1661,"to"
"54245",1661,"keep"
"54246",1661,"an"
"54247",1661,"eye"
"54248",1661,"on"
"54249",1661,"the"
"54250",1661,"papers"
"54251",1661,"since"
"54252",1661,"to"
"54253",1661,"a"
"54254",1661,"poor"
"54255",1661,"man"
"54256",1661,"the"
"54257",1661,"loss"
"54258",1661,"was"
"54259",1661,"a"
"54260",1661,"heavy"
"54261",1661,"one"
"54262",1661,"he"
"54263",1661,"was"
"54264",1661,"clearly"
"54265",1661,"so"
"54266",1661,"scared"
"54267",1661,"by"
"54268",1661,"his"
"54269",1661,"mischance"
"54270",1661,"in"
"54271",1661,"breaking"
"54272",1661,"the"
"54273",1661,"window"
"54274",1661,"and"
"54275",1661,"by"
"54276",1661,"the"
"54277",1661,"approach"
"54278",1661,"of"
"54279",1661,"peterson"
"54280",1661,"that"
"54281",1661,"he"
"54282",1661,"thought"
"54283",1661,"of"
"54284",1661,"nothing"
"54285",1661,"but"
"54286",1661,"flight"
"54287",1661,"but"
"54288",1661,"since"
"54289",1661,"then"
"54290",1661,"he"
"54291",1661,"must"
"54292",1661,"have"
"54293",1661,"bitterly"
"54294",1661,"regretted"
"54295",1661,"the"
"54296",1661,"impulse"
"54297",1661,"which"
"54298",1661,"caused"
"54299",1661,"him"
"54300",1661,"to"
"54301",1661,"drop"
"54302",1661,"his"
"54303",1661,"bird"
"54304",1661,"then"
"54305",1661,"again"
"54306",1661,"the"
"54307",1661,"introduction"
"54308",1661,"of"
"54309",1661,"his"
"54310",1661,"name"
"54311",1661,"will"
"54312",1661,"cause"
"54313",1661,"him"
"54314",1661,"to"
"54315",1661,"see"
"54316",1661,"it"
"54317",1661,"for"
"54318",1661,"everyone"
"54319",1661,"who"
"54320",1661,"knows"
"54321",1661,"him"
"54322",1661,"will"
"54323",1661,"direct"
"54324",1661,"his"
"54325",1661,"attention"
"54326",1661,"to"
"54327",1661,"it"
"54328",1661,"here"
"54329",1661,"you"
"54330",1661,"are"
"54331",1661,"peterson"
"54332",1661,"run"
"54333",1661,"down"
"54334",1661,"to"
"54335",1661,"the"
"54336",1661,"advertising"
"54337",1661,"agency"
"54338",1661,"and"
"54339",1661,"have"
"54340",1661,"this"
"54341",1661,"put"
"54342",1661,"in"
"54343",1661,"the"
"54344",1661,"evening"
"54345",1661,"papers"
"54346",1661,"in"
"54347",1661,"which"
"54348",1661,"sir"
"54349",1661,"oh"
"54350",1661,"in"
"54351",1661,"the"
"54352",1661,"globe"
"54353",1661,"star"
"54354",1661,"pall"
"54355",1661,"mall"
"54356",1661,"st"
"54357",1661,"james's"
"54358",1661,"evening"
"54359",1661,"news"
"54360",1661,"standard"
"54361",1661,"echo"
"54362",1661,"and"
"54363",1661,"any"
"54364",1661,"others"
"54365",1661,"that"
"54366",1661,"occur"
"54367",1661,"to"
"54368",1661,"you"
"54369",1661,"very"
"54370",1661,"well"
"54371",1661,"sir"
"54372",1661,"and"
"54373",1661,"this"
"54374",1661,"stone"
"54375",1661,"ah"
"54376",1661,"yes"
"54377",1661,"i"
"54378",1661,"shall"
"54379",1661,"keep"
"54380",1661,"the"
"54381",1661,"stone"
"54382",1661,"thank"
"54383",1661,"you"
"54384",1661,"and"
"54385",1661,"i"
"54386",1661,"say"
"54387",1661,"peterson"
"54388",1661,"just"
"54389",1661,"buy"
"54390",1661,"a"
"54391",1661,"goose"
"54392",1661,"on"
"54393",1661,"your"
"54394",1661,"way"
"54395",1661,"back"
"54396",1661,"and"
"54397",1661,"leave"
"54398",1661,"it"
"54399",1661,"here"
"54400",1661,"with"
"54401",1661,"me"
"54402",1661,"for"
"54403",1661,"we"
"54404",1661,"must"
"54405",1661,"have"
"54406",1661,"one"
"54407",1661,"to"
"54408",1661,"give"
"54409",1661,"to"
"54410",1661,"this"
"54411",1661,"gentleman"
"54412",1661,"in"
"54413",1661,"place"
"54414",1661,"of"
"54415",1661,"the"
"54416",1661,"one"
"54417",1661,"which"
"54418",1661,"your"
"54419",1661,"family"
"54420",1661,"is"
"54421",1661,"now"
"54422",1661,"devouring"
"54423",1661,"when"
"54424",1661,"the"
"54425",1661,"commissionaire"
"54426",1661,"had"
"54427",1661,"gone"
"54428",1661,"holmes"
"54429",1661,"took"
"54430",1661,"up"
"54431",1661,"the"
"54432",1661,"stone"
"54433",1661,"and"
"54434",1661,"held"
"54435",1661,"it"
"54436",1661,"against"
"54437",1661,"the"
"54438",1661,"light"
"54439",1661,"it's"
"54440",1661,"a"
"54441",1661,"bonny"
"54442",1661,"thing"
"54443",1661,"said"
"54444",1661,"he"
"54445",1661,"just"
"54446",1661,"see"
"54447",1661,"how"
"54448",1661,"it"
"54449",1661,"glints"
"54450",1661,"and"
"54451",1661,"sparkles"
"54452",1661,"of"
"54453",1661,"course"
"54454",1661,"it"
"54455",1661,"is"
"54456",1661,"a"
"54457",1661,"nucleus"
"54458",1661,"and"
"54459",1661,"focus"
"54460",1661,"of"
"54461",1661,"crime"
"54462",1661,"every"
"54463",1661,"good"
"54464",1661,"stone"
"54465",1661,"is"
"54466",1661,"they"
"54467",1661,"are"
"54468",1661,"the"
"54469",1661,"devil's"
"54470",1661,"pet"
"54471",1661,"baits"
"54472",1661,"in"
"54473",1661,"the"
"54474",1661,"larger"
"54475",1661,"and"
"54476",1661,"older"
"54477",1661,"jewels"
"54478",1661,"every"
"54479",1661,"facet"
"54480",1661,"may"
"54481",1661,"stand"
"54482",1661,"for"
"54483",1661,"a"
"54484",1661,"bloody"
"54485",1661,"deed"
"54486",1661,"this"
"54487",1661,"stone"
"54488",1661,"is"
"54489",1661,"not"
"54490",1661,"yet"
"54491",1661,"twenty"
"54492",1661,"years"
"54493",1661,"old"
"54494",1661,"it"
"54495",1661,"was"
"54496",1661,"found"
"54497",1661,"in"
"54498",1661,"the"
"54499",1661,"banks"
"54500",1661,"of"
"54501",1661,"the"
"54502",1661,"amoy"
"54503",1661,"river"
"54504",1661,"in"
"54505",1661,"southern"
"54506",1661,"china"
"54507",1661,"and"
"54508",1661,"is"
"54509",1661,"remarkable"
"54510",1661,"in"
"54511",1661,"having"
"54512",1661,"every"
"54513",1661,"characteristic"
"54514",1661,"of"
"54515",1661,"the"
"54516",1661,"carbuncle"
"54517",1661,"save"
"54518",1661,"that"
"54519",1661,"it"
"54520",1661,"is"
"54521",1661,"blue"
"54522",1661,"in"
"54523",1661,"shade"
"54524",1661,"instead"
"54525",1661,"of"
"54526",1661,"ruby"
"54527",1661,"red"
"54528",1661,"in"
"54529",1661,"spite"
"54530",1661,"of"
"54531",1661,"its"
"54532",1661,"youth"
"54533",1661,"it"
"54534",1661,"has"
"54535",1661,"already"
"54536",1661,"a"
"54537",1661,"sinister"
"54538",1661,"history"
"54539",1661,"there"
"54540",1661,"have"
"54541",1661,"been"
"54542",1661,"two"
"54543",1661,"murders"
"54544",1661,"a"
"54545",1661,"vitriol"
"54546",1661,"throwing"
"54547",1661,"a"
"54548",1661,"suicide"
"54549",1661,"and"
"54550",1661,"several"
"54551",1661,"robberies"
"54552",1661,"brought"
"54553",1661,"about"
"54554",1661,"for"
"54555",1661,"the"
"54556",1661,"sake"
"54557",1661,"of"
"54558",1661,"this"
"54559",1661,"forty"
"54560",1661,"grain"
"54561",1661,"weight"
"54562",1661,"of"
"54563",1661,"crystallised"
"54564",1661,"charcoal"
"54565",1661,"who"
"54566",1661,"would"
"54567",1661,"think"
"54568",1661,"that"
"54569",1661,"so"
"54570",1661,"pretty"
"54571",1661,"a"
"54572",1661,"toy"
"54573",1661,"would"
"54574",1661,"be"
"54575",1661,"a"
"54576",1661,"purveyor"
"54577",1661,"to"
"54578",1661,"the"
"54579",1661,"gallows"
"54580",1661,"and"
"54581",1661,"the"
"54582",1661,"prison"
"54583",1661,"i'll"
"54584",1661,"lock"
"54585",1661,"it"
"54586",1661,"up"
"54587",1661,"in"
"54588",1661,"my"
"54589",1661,"strong"
"54590",1661,"box"
"54591",1661,"now"
"54592",1661,"and"
"54593",1661,"drop"
"54594",1661,"a"
"54595",1661,"line"
"54596",1661,"to"
"54597",1661,"the"
"54598",1661,"countess"
"54599",1661,"to"
"54600",1661,"say"
"54601",1661,"that"
"54602",1661,"we"
"54603",1661,"have"
"54604",1661,"it"
"54605",1661,"do"
"54606",1661,"you"
"54607",1661,"think"
"54608",1661,"that"
"54609",1661,"this"
"54610",1661,"man"
"54611",1661,"horner"
"54612",1661,"is"
"54613",1661,"innocent"
"54614",1661,"i"
"54615",1661,"cannot"
"54616",1661,"tell"
"54617",1661,"well"
"54618",1661,"then"
"54619",1661,"do"
"54620",1661,"you"
"54621",1661,"imagine"
"54622",1661,"that"
"54623",1661,"this"
"54624",1661,"other"
"54625",1661,"one"
"54626",1661,"henry"
"54627",1661,"baker"
"54628",1661,"had"
"54629",1661,"anything"
"54630",1661,"to"
"54631",1661,"do"
"54632",1661,"with"
"54633",1661,"the"
"54634",1661,"matter"
"54635",1661,"it"
"54636",1661,"is"
"54637",1661,"i"
"54638",1661,"think"
"54639",1661,"much"
"54640",1661,"more"
"54641",1661,"likely"
"54642",1661,"that"
"54643",1661,"henry"
"54644",1661,"baker"
"54645",1661,"is"
"54646",1661,"an"
"54647",1661,"absolutely"
"54648",1661,"innocent"
"54649",1661,"man"
"54650",1661,"who"
"54651",1661,"had"
"54652",1661,"no"
"54653",1661,"idea"
"54654",1661,"that"
"54655",1661,"the"
"54656",1661,"bird"
"54657",1661,"which"
"54658",1661,"he"
"54659",1661,"was"
"54660",1661,"carrying"
"54661",1661,"was"
"54662",1661,"of"
"54663",1661,"considerably"
"54664",1661,"more"
"54665",1661,"value"
"54666",1661,"than"
"54667",1661,"if"
"54668",1661,"it"
"54669",1661,"were"
"54670",1661,"made"
"54671",1661,"of"
"54672",1661,"solid"
"54673",1661,"gold"
"54674",1661,"that"
"54675",1661,"however"
"54676",1661,"i"
"54677",1661,"shall"
"54678",1661,"determine"
"54679",1661,"by"
"54680",1661,"a"
"54681",1661,"very"
"54682",1661,"simple"
"54683",1661,"test"
"54684",1661,"if"
"54685",1661,"we"
"54686",1661,"have"
"54687",1661,"an"
"54688",1661,"answer"
"54689",1661,"to"
"54690",1661,"our"
"54691",1661,"advertisement"
"54692",1661,"and"
"54693",1661,"you"
"54694",1661,"can"
"54695",1661,"do"
"54696",1661,"nothing"
"54697",1661,"until"
"54698",1661,"then"
"54699",1661,"nothing"
"54700",1661,"in"
"54701",1661,"that"
"54702",1661,"case"
"54703",1661,"i"
"54704",1661,"shall"
"54705",1661,"continue"
"54706",1661,"my"
"54707",1661,"professional"
"54708",1661,"round"
"54709",1661,"but"
"54710",1661,"i"
"54711",1661,"shall"
"54712",1661,"come"
"54713",1661,"back"
"54714",1661,"in"
"54715",1661,"the"
"54716",1661,"evening"
"54717",1661,"at"
"54718",1661,"the"
"54719",1661,"hour"
"54720",1661,"you"
"54721",1661,"have"
"54722",1661,"mentioned"
"54723",1661,"for"
"54724",1661,"i"
"54725",1661,"should"
"54726",1661,"like"
"54727",1661,"to"
"54728",1661,"see"
"54729",1661,"the"
"54730",1661,"solution"
